question,chunk_id
In quale modo dovrebbero essere compilati i campi nella sezione Descrizione del MOPR GENERICO?,33ea099fe20bc3d30695d98b24d95f1ae5e4227fb23027641ae64a1fdb1df60c
Quali sono i campi contenuti nel Modulo di Progetto (MOPR) elencati nel wiki GNA?,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Geomorfologia,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Caratteri ambientali storici,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Caratteri ambientali attuali,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Sintesi storico archeologica,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Note,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Come si può caricare un MOSI da GNA in QGIS tramite il plugin?,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Il plugin GNA permette di dialogare con il Geoportale per caricare direttamente in QGIS i dati GNA relativi ad un determinato Modulo di Progetto (MOPR) ed in futuro di consegnare nel GNA il Modulo di Progetto.,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Quali sono le informazioni necessarie per il caricamento del MOSI da GNA?,e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
RCGJ (Ente schedatore),e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
RCGH (Codice identificativo),e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201
Come posso installare il plugin GNA in QGIS?,0107d97ec97dc5434dc1c9e3917f63aa2b485aceb52957d0f6c74f09db188179
Qual è l'indirizzo del repository GNA?,0107d97ec97dc5434dc1c9e3917f63aa2b485aceb52957d0f6c74f09db188179
Come aggiungo il repository GNA in QGIS per trovare e installare il plugin?,0107d97ec97dc5434dc1c9e3917f63aa2b485aceb52957d0f6c74f09db188179
Qual è il nome del plugin da installare per poter scambiare dati dal Geoportale GNA in QGIS?,9a3846dbe5ba954605b1ee2c4ef2b78d887e5ec6078b59bf7c18c4254e40b32f
Quali passaggi devono essere seguiti per disegnare il perimetro del MOPR e compilare la scheda obbligatoria?,9a3846dbe5ba954605b1ee2c4ef2b78d887e5ec6078b59bf7c18c4254e40b32f
"Qual è l'effetto della funzione ""Avvia importazione"" sulle informazioni presenti nei siti MOSI del Geoportale GNA?",9a3846dbe5ba954605b1ee2c4ef2b78d887e5ec6078b59bf7c18c4254e40b32f
"Come posso completare e correggere le informazioni dei Siti MOSI nel mio Template del GNA, escludendo il campo ""gid - Codice univoco GNA""?",7fe080e2dc13388150fdfad379dc49039356ce72dd784eb63b3dbfe486549874
Come posso inviare i dati dei miei Siti MOSI al GNA dopo aver effettuato le integrazioni e le eventuali modifiche?,7fe080e2dc13388150fdfad379dc49039356ce72dd784eb63b3dbfe486549874
Dov'è possibile inserire i dati nei layer collegati del GNA?,7fe080e2dc13388150fdfad379dc49039356ce72dd784eb63b3dbfe486549874
"Come si accede alla sezione per l'inserimento delle geometrie delle singole emergenze archeologiche (MOSI), della ricognizione (RCG), di scavo (DSC), del potenziale archeologico (VRP) e delle aree sottoposte a valutazione del rischio (VRD) direttamente dalla scheda del progetto?",abed614020dc911bfb80c9a4a90acaeee2c922d27f31a8a8797eeafb485bd06f
In quale pagina del sito Wiki GNA si può compilare il MOPR?,abed614020dc911bfb80c9a4a90acaeee2c922d27f31a8a8797eeafb485bd06f
"Come si può imporre l'autocompilazione dei dati comuni per la sezione geometrie delle singole emergenze archeologiche (MOSI), della ricognizione (RCG), di scavo (DSC), del potenziale archeologico (VRP) e delle aree sottoposte a valutazione del rischio (VRD) direttamente dalla scheda del progetto?",abed614020dc911bfb80c9a4a90acaeee2c922d27f31a8a8797eeafb485bd06f
Quale è l'azione da seguire se il sistema propone un codice identificativo univoco automatico (UUID) e l'oggetto ha già un authority file in SIGECweb?,ed02055715b9190f54137b4a04f5ba744d9fcbcd242e1e0104b28535ab72e112
Qual è il passaggio da seguire se si vuole creare un Authority file RCG in SiGECweb dopo averlo creato in GNA?,ed02055715b9190f54137b4a04f5ba744d9fcbcd242e1e0104b28535ab72e112
In quali casi è possibile modificare il codice RCGH in un MOPR creato in GNA?,ed02055715b9190f54137b4a04f5ba744d9fcbcd242e1e0104b28535ab72e112
Qual è il scopo del layer multipoligonale nella creazione del documento di valutazione?,a65723124f538df1f5ffff2245217e8a95663daf5bd9f63d88f824e0a71443af
In quali casi il layer multipoligonale può essere utilizzato come Authority file in SIGECweb?,a65723124f538df1f5ffff2245217e8a95663daf5bd9f63d88f824e0a71443af
Come la geometria della ricognizione può essere inserita nell'interno della scheda del progetto (MOPR)?,a65723124f538df1f5ffff2245217e8a95663daf5bd9f63d88f824e0a71443af
"Se il mio scavo in oggetto ha già un authority file in SIGECweb, posso modificare il codice identificativo univoco automatico (UUID) proposto dal sistema?",3ae504f98a39d0139ed9e37d400d88dcae71737c21afd1800d03c8ffcaf248d5
"Quali sono i passaggi da seguire per modificare il codice identificativo univoco automatico (UUID) in un Authority file RCG di SiGECweb, dopo averlo creato in GNA?",3ae504f98a39d0139ed9e37d400d88dcae71737c21afd1800d03c8ffcaf248d5
"Nel caso di creazione di un Authority file RCG in SiGECweb dopo averlo creato in GNA, quali informazioni devono essere inserite nel campo DSCF?",3ae504f98a39d0139ed9e37d400d88dcae71737c21afd1800d03c8ffcaf248d5
Che layer è destinato a raccogliere i dati delle indagini archeologiche effettuate nell'area?,d0f1c2a73951402110dd854408c3d794dff7a8279945505efdaa50a0dced52df
In che modo devono essere inserite le geometrie delle emergenze archeologiche all'interno della scheda del progetto?,d0f1c2a73951402110dd854408c3d794dff7a8279945505efdaa50a0dced52df
Quale capitolo del sito web è dedicato alla compilazione del MOPR?,d0f1c2a73951402110dd854408c3d794dff7a8279945505efdaa50a0dced52df
Qual è il codice progetto utilizzato per inserire i dati nella scheda del MOPR?,2ed570a58910ab720f6b8265637984596baf12f85cfe058542bde24baf252fdc
Come si identifica una zona nell'area oggetto dello studio per la quale si forniscono informazioni relative al potenziale archeologico?,2ed570a58910ab720f6b8265637984596baf12f85cfe058542bde24baf252fdc
Qual è la funzione della scheda del MOPR nel processo di elaborazione della Carta del potenziale?,2ed570a58910ab720f6b8265637984596baf12f85cfe058542bde24baf252fdc
"Quale voce tra quelle proposte devo scegliere per descrivere la valutazione del potenziale, basandome su cinque lemmi?",4b667172297958de0a0e8629345d69ac35f244be0dfd791bb11150fa00d203ec
Quali sono gli elementi che hanno portato all'attribuzione del valore del campo VRPS?,4b667172297958de0a0e8629345d69ac35f244be0dfd791bb11150fa00d203ec
"In quale maniera devo descrivere in modo discorsivo questi elementi per indicare come sono stati determinati i valori del campo VRPS, facendo riferimento alle caratteristiche, interpretazione e stato di conservazione degli elementi archeologici schedati all'interno delle aree MOSI?",4b667172297958de0a0e8629345d69ac35f244be0dfd791bb11150fa00d203ec
Quale è la caratteristica intrinseca dell'area che può influenzare il potenziale archeologico?,0724bf0018a7589c9e716876e0800909784fa45364c7b147b9378438e501301d
In quale scala di 5 gradi viene quantificato il grado di potenziale archeologico?,0724bf0018a7589c9e716876e0800909784fa45364c7b147b9378438e501301d
Dove si possono trovare le indicazioni utili all'attribuzione di tali valori in relazione a tutti i parametri del contesto oggetto dello studio?,0724bf0018a7589c9e716876e0800909784fa45364c7b147b9378438e501301d
Che cosa rappresenta il layer MOSI nella compilazione del MOPR secondo la Wiki GNA?,ad091271d8408e76b677b3942d7d42ad818ee2dfa9e89725abbedb3908972381
Qual è la funzione del layer VRP nel MOPR secondo la Wiki GNA?,ad091271d8408e76b677b3942d7d42ad818ee2dfa9e89725abbedb3908972381
Quali zone sono attive sulla scheda del VRD nella versione del MOPR dedicata alla redazione del documento di valutazione?,ad091271d8408e76b677b3942d7d42ad818ee2dfa9e89725abbedb3908972381
Qual è il codice del progetto che si valorizza automaticamente nel MOPR?,dff66a7d6ba3a961565ade59d0e1694c28b1230b7309890fc808dc1e3abc9b8a
Qual è la codifica da usare per le diverse aree di rischio nel campo VRDR?,dff66a7d6ba3a961565ade59d0e1694c28b1230b7309890fc808dc1e3abc9b8a
Quale voce dovrei scegliere tra quelle proposte per descrivere il grado di rischio in VRDS?,dff66a7d6ba3a961565ade59d0e1694c28b1230b7309890fc808dc1e3abc9b8a
Quali informazioni aggiuntive devo inserire nel campo VRDN?,dff66a7d6ba3a961565ade59d0e1694c28b1230b7309890fc808dc1e3abc9b8a
"Quali sono le indicazioni utili all'attribuzione dei valori del rischio in relazione ai parametri della tabella precedente e del contesto oggetto dello studio, come fornite nella tabella 2 della circolare DG-ABAP del 22/12/2022, n. 53?",c19d8c4ea32bb86db6cdc29ce199df000815805b14d9afae94fdcb66736ec758
Dove si dovranno esprimere le valutazioni del professionista rispetto all'intero progetto?,c19d8c4ea32bb86db6cdc29ce199df000815805b14d9afae94fdcb66736ec758
In quale struttura del MOPR si trova il campo VRDN del layer VRD?,c19d8c4ea32bb86db6cdc29ce199df000815805b14d9afae94fdcb66736ec758
"Come si compilano i MOSI multipoint, lineari e areali nel progetto GNA?",352754126e5625f82d8c9151cba3e545605ecdef5118ca836bb8199fca920e4e
Dove si inseriscono le geometrie nei moduli del progetto MOSI?,352754126e5625f82d8c9151cba3e545605ecdef5118ca836bb8199fca920e4e
Come si modificano i campi automaticamente ereditati dalla scheda del progetto nel processo di inserimento delle geometrie nei moduli del progetto MOSI?,352754126e5625f82d8c9151cba3e545605ecdef5118ca836bb8199fca920e4e
Come si determina la numerazione progressiva univoca all'interno del progetto del MOSI?,051a915a93572190fde5811d1a2c59482c795ed3ae1e5f1abc99d84fb83209a3
Perché la compilazione del campo ID produce l'autocompilazione del campo ACCC?,051a915a93572190fde5811d1a2c59482c795ed3ae1e5f1abc99d84fb83209a3
"È possibile modificare il dato di ID in qualsiasi momento, ed in caso di modifica, come si verifica l'effetto su campo ACCC?",051a915a93572190fde5811d1a2c59482c795ed3ae1e5f1abc99d84fb83209a3
Quali campi sono obbligatori nel MOSI di GNA?,b86fed0023e836844d1d68e4f00514eb9a4822e6fbec174fb79606184b9afd35
Qual è la definizione del campo 'CD' nel MOSI di GNA?,b86fed0023e836844d1d68e4f00514eb9a4822e6fbec174fb79606184b9afd35
Perché è necessario disegnare una geometria nell'interno della scheda del MOPR perché l'autocompilazione del campo 'VRRP' funzioni nel MOSI di GNA?,b86fed0023e836844d1d68e4f00514eb9a4822e6fbec174fb79606184b9afd35
Qual è l'utilità dell'identificativo (ID) in un MOSI?,a6d885756eec54a1472579dc8dc3acc0c537270d1d6c059028c1f9b223797713
Come si può selezionare l'ambito di applicazione della tutela del MiC per il progetto tramite il menu a tendina?,a6d885756eec54a1472579dc8dc3acc0c537270d1d6c059028c1f9b223797713
Come si può ordinare una pagina del catalogo dei siti tra un MOSI puntuale e uno poligonale?,a6d885756eec54a1472579dc8dc3acc0c537270d1d6c059028c1f9b223797713
Qual è la struttura del codice identificativo del MOSI?,82c4e69fe84eb9150372481843e311040b96cddb2fb21c36f9aeba330cc7b4e4
Che cos'è il campo ACCS e cosa può essere inserito in esso?,82c4e69fe84eb9150372481843e311040b96cddb2fb21c36f9aeba330cc7b4e4
Come viene gestita la definizione del termine OGD nel MOSI e come si accede all'elenco completo dei lemmi?,82c4e69fe84eb9150372481843e311040b96cddb2fb21c36f9aeba330cc7b4e4
Quale valore devo inserire nell'etichetta sulla mappa per il campo OGN?,a298eb2f7ba9f93b1c4df122f488dcc02cda368f0300dc0dc119825f0889d69a
Qual è la funzione del campo OGB e come devo descrivere la situazione in cui si trova il bene?,a298eb2f7ba9f93b1c4df122f488dcc02cda368f0300dc0dc119825f0889d69a
In quale banca dati è stato originato il dato e come posso trovare il suo codice?,a298eb2f7ba9f93b1c4df122f488dcc02cda368f0300dc0dc119825f0889d69a
Quali banche dati esterne hanno contribuito all'individuazione del MOSI?,81318462a58e2b5848213f9a4111956b9a106f8d66772e2d0bc6343a7ac908ad
Dove trovare il menu a tendina per scegliere la banca dati di riferimento?,81318462a58e2b5848213f9a4111956b9a106f8d66772e2d0bc6343a7ac908ad
Qual è il codice banca dati di riferimento presente sulla scheda di origine visibile dal WMS pre caricato sul Template?,81318462a58e2b5848213f9a4111956b9a106f8d66772e2d0bc6343a7ac908ad
Quale azione dovrei compiere se l'oggetto del MOSI è già stato schedato nella banca dati SiGECweb?,75f3b862309fb9ef42ac8bb70ad3817c80c6ff0b807bb2055da0ea0fad046c10
In che modo dovrei riportare il codice bene culturale nella sezione CBC del MOSI se l'oggetto è già presente nella banca dati SiGECweb?,75f3b862309fb9ef42ac8bb70ad3817c80c6ff0b807bb2055da0ea0fad046c10
Quali sono le conseguenze dell'inserimento della informazione del codice bene culturale nella sezione CBC del MOSI nel caso l'oggetto sia già presente nella banca dati SiGECweb?,75f3b862309fb9ef42ac8bb70ad3817c80c6ff0b807bb2055da0ea0fad046c10
"Il sistema compila automaticamente i campi LCR e LCP nelle zone 12 e 24 miglia, ma perché il campo LCC viene sempre valorizzato con il termine ""nd""?",eda54f3bfcfeac57f93a4283b0031a19921c1fe0e2fb28ac823c11becf264a97
"Perché le zone in mare sono state ricostruite per l'occasione solo fino al livello amministrativo provinciale, ma non al livello comunale?",eda54f3bfcfeac57f93a4283b0031a19921c1fe0e2fb28ac823c11becf264a97
"Nel caso di una determinata geometria, è possibile ricavare anche l'informazione della competenza a livello comunale? Se sì, dove dovrebbe essere specificata questa informazione?",eda54f3bfcfeac57f93a4283b0031a19921c1fe0e2fb28ac823c11becf264a97
Come si compila il MOSI secondo la Wiki GNA?,8df0ea8ab4c6ba8459b29f43d2a0919b5a00c212d3e415600aa90ef6282274ec
Il campo della regione nel MOSI si aggiorna automaticamente sulla base del layer ISTAT?,8df0ea8ab4c6ba8459b29f43d2a0919b5a00c212d3e415600aa90ef6282274ec
Il campo del comune nel MOSI può essere modificato tramite un menu a tendina già filtrato sulla provincia scelta?,8df0ea8ab4c6ba8459b29f43d2a0919b5a00c212d3e415600aa90ef6282274ec
Quali elementi possono essere inseriti nel campo per descrivere la localizzazione esatta di un sito in esame?,2324e9000943fe1a64423d001476674774c43d45c014be533e9238f17ce4da57
Come si può valorizzare il campo PVL per specificare la località del sito in esame?,2324e9000943fe1a64423d001476674774c43d45c014be533e9238f17ce4da57
Quali occorrenze sono disponibili per descrivere il contesto attuale del sito in esame?,2324e9000943fe1a64423d001476674774c43d45c014be533e9238f17ce4da57
Quali tipi di localizzazione sono disponibili per precisare la posizione del sito in esame?,2324e9000943fe1a64423d001476674774c43d45c014be533e9238f17ce4da57
Quali modalità di georeferenziazione sono disponibili nel compilare il MOSI?,4ddc5bdd1b46305a0b6df8b66d29ae6f4f81aed257303c2fa727cc09a91413b8
Come è possibile gestire il grado di precisione del posizionamento nel compilare il MOSI?,4ddc5bdd1b46305a0b6df8b66d29ae6f4f81aed257303c2fa727cc09a91413b8
Quali base cartografiche di riferimento sono disponibili nel compilare il MOSI?,4ddc5bdd1b46305a0b6df8b66d29ae6f4f81aed257303c2fa727cc09a91413b8
Quali note possono essere inserite per georeferenziazione e come definire meglio la base cartografica?,c8583848636177689df4469039ea6b1ee8711ea6c4afc27290ed24a8cbf97473
Come si può espandere il campo chiuso di posizionamento?,c8583848636177689df4469039ea6b1ee8711ea6c4afc27290ed24a8cbf97473
In quale modo il campo di accessibilità è gestito e come descrivere discorsivamente quanto indicato in ACBA?,c8583848636177689df4469039ea6b1ee8711ea6c4afc27290ed24a8cbf97473
"Quota minima, in metri, dove si deve inserire solo il dato numerico?",8e0fee50b6c51ee0376256d67e45b7febe9b5e4ab4d6d1fa8f2c815e91060541
"Quota massima, in metri, dove si deve inserire solo il dato numerico?",8e0fee50b6c51ee0376256d67e45b7febe9b5e4ab4d6d1fa8f2c815e91060541
"Nel caso di una quota relativa, qual è la quota di riferimento o altre informazioni utili a ricostruire la situazione altimetrica?",8e0fee50b6c51ee0376256d67e45b7febe9b5e4ab4d6d1fa8f2c815e91060541
Perché è possibile aggiungere più quote nel campo MTAS?,d125af3a1d58fa6f111cb9670f11315f631d2a1320ba4da23dbe682dcb0a659c
Quale consiglio è dato per la descrizione del sito nel campo DES?,d125af3a1d58fa6f111cb9670f11315f631d2a1320ba4da23dbe682dcb0a659c
Come si gestisce il campo OGM e il campo MAT?,d125af3a1d58fa6f111cb9670f11315f631d2a1320ba4da23dbe682dcb0a659c
Il MOSI richiede l'indicazione della presenza di materiali?,d15deca92910fa036f9fa6dfc034c26f63a1ff2e2138ea37ae214fa688fdd7dc
In che modo si possono descrivere i materiali presenti nel MOSI?,d15deca92910fa036f9fa6dfc034c26f63a1ff2e2138ea37ae214fa688fdd7dc
Il paragrafo della Cronologia è obbligatorio nella compilazione del MOSI?,d15deca92910fa036f9fa6dfc034c26f63a1ff2e2138ea37ae214fa688fdd7dc
Quale tipo di campo è gestito dal vocabolario nel MOSI secondo la Wiki GNA?,f7e31dc51335dc7e36c22e0036acbf346dfbee02f3a7ec5148261418f33b72a1
"Come sono definite le cronologie generiche nel MOSI, secondo la Wiki GNA?",f7e31dc51335dc7e36c22e0036acbf346dfbee02f3a7ec5148261418f33b72a1
"Quale cambiamento è avvenuto nella registrazione del campo di data nel MOSI con la versione 1.4.2, secondo la Wiki GNA?",f7e31dc51335dc7e36c22e0036acbf346dfbee02f3a7ec5148261418f33b72a1
Qual è il valore da inserire nel campo DTSI del MOSI secondo la guida Wiki GNA?,43f07a7da1023008ee819223614025c3bf681bd6c2416e713db1dec427f9c6a8
"Qual è la validità del valore del campo DTSI del MOSI, secondo la guida Wiki GNA?",43f07a7da1023008ee819223614025c3bf681bd6c2416e713db1dec427f9c6a8
"Qual è la regola per il campo DTSV del MOSI, secondo la guida Wiki GNA?",43f07a7da1023008ee819223614025c3bf681bd6c2416e713db1dec427f9c6a8
Qual è il limite di data finale per il campo MOSI?,8fdcdc103877403f8815a58847c748e76572001b7ef010fab692ffc427b72d06
Il campo MOSI accetta un numero negativo per indicare gli anni a.C.?,8fdcdc103877403f8815a58847c748e76572001b7ef010fab692ffc427b72d06
"In caso di cronologia non determinabile, cosa dovrebbe essere immescolato nel campo MOSI?",8fdcdc103877403f8815a58847c748e76572001b7ef010fab692ffc427b72d06
Quali informazioni aggiuntive possono essere inserite nel MOSI riferendosi all'aspetto cronologico o alla definizione di un periodo cronologico?,020879d03954b844483118ee56e697f26d5e11fe2476a2c387bae34a9107234f
Quali sono le condizioni giuridiche e i provvedimenti amministrativi che sono specificati nel MOSI?,020879d03954b844483118ee56e697f26d5e11fe2476a2c387bae34a9107234f
Quali sono i campi e i sottocampi che compongono la tabella delle condizioni giuridiche e dei provvedimenti amministrativi nel MOSI?,020879d03954b844483118ee56e697f26d5e11fe2476a2c387bae34a9107234f
Quale condizione giuridica deve essere inserita nel MOSI utilizzando un menu a tendina?,4c9c0b38e5f239c577dfd32b1196b261ffe05cf54a3f0c96c305db5abdedffed
"Sono presenti provvedimenti amministrativi di qualunque genere? Se sì, chi è l'ente che ha emanato il provvedimento?",4c9c0b38e5f239c577dfd32b1196b261ffe05cf54a3f0c96c305db5abdedffed
"In quali tipi di strumento e negli anni di emanazione si trovano i provvedimenti amministrativi? È possibile aggiungere note agli strumenti urbanistici? Se sì, come si deve farlo?",4c9c0b38e5f239c577dfd32b1196b261ffe05cf54a3f0c96c305db5abdedffed
Quale normativa di riferimento si deve selezionare sulla base dei lemmi proposti?,e2d79008d08082569311ea52ee995659ad01a025bac98b4eb42bf46738d47e41
Quali tipi di tutela sono disponibili e quali dovrebbero essere scelti in base a tre occorrenze?,e2d79008d08082569311ea52ee995659ad01a025bac98b4eb42bf46738d47e41
Quale sia la data del provvedimento?,e2d79008d08082569311ea52ee995659ad01a025bac98b4eb42bf46738d47e41
Quali informazioni sono presenti sull'estensione del vincolo?,e2d79008d08082569311ea52ee995659ad01a025bac98b4eb42bf46738d47e41
"Quali informazioni aggiuntive possono essere compilate nel campo ""Note ai vincoli""?",e2d79008d08082569311ea52ee995659ad01a025bac98b4eb42bf46738d47e41
Qual è il tipo di immagine sull'anomalia individuata?,e2d79008d08082569311ea52ee995659ad01a025bac98b4eb42bf46738d47e41
Qual è la data dell'immagine e del rilevamento dell'anomalia?,66ded573cb421f3a9e2ec34444350462445d17046f254df0b9f351fcf4b44ea0
"Quale è l'interpretazione dell'origine dell'anomalia, basata su tre lemmi?",66ded573cb421f3a9e2ec34444350462445d17046f254df0b9f351fcf4b44ea0
Quali lemmi dovrebbero essere selezionati per descrivere il tipo di anomalia?,66ded573cb421f3a9e2ec34444350462445d17046f254df0b9f351fcf4b44ea0
"Quale valutazione deve essere data sull'attendibilità dell'interpretazione, basata su quattro lemmi?",66ded573cb421f3a9e2ec34444350462445d17046f254df0b9f351fcf4b44ea0
Quali lemmi dovrebbero essere selezionati per definire l'anomalia?,66ded573cb421f3a9e2ec34444350462445d17046f254df0b9f351fcf4b44ea0
Quale descrizione aggiuntiva può essere inserita per una migliore comprensione dell'attività di fotointerpretazione?,66ded573cb421f3a9e2ec34444350462445d17046f254df0b9f351fcf4b44ea0
Quali sono le abbreviazioni utilizzate nei campi descrittivi della scheda MOSI secondo la Wiki GNA?,9469594af2f7ba7acbc7100dc387ea561ea0d5b367e10c10af44c56ba3e1c37a
In quali campi della scheda MOSI sono indicati le eventuali abbreviazioni (autore+anno)?,9469594af2f7ba7acbc7100dc387ea561ea0d5b367e10c10af44c56ba3e1c37a
"Quale è la definizione della colonna ""BIBR"" nella scheda MOSI secondo la Wiki GNA?",9469594af2f7ba7acbc7100dc387ea561ea0d5b367e10c10af44c56ba3e1c37a
Come dovrebbe essere compilato il MOSI (Minimo Obiettivo di Sintesi Iniziale) secondo le indicazioni della Wiki GNA?,3ef980c3f36e44df8d5d5e84034b3d1120e7626983f3931130c9bc8ff77cb786
"Quali sono le norme di compilazione da seguire per le schede in SiGECweb come previsto nella sezione Appende IV, p. 167?",3ef980c3f36e44df8d5d5e84034b3d1120e7626983f3931130c9bc8ff77cb786
Quali sono le abbreviazioni bibliografiche del Deutsche Archäologisches Institut Rom (DAI) da utilizzare nelle bibliografie per le riviste?,3ef980c3f36e44df8d5d5e84034b3d1120e7626983f3931130c9bc8ff77cb786
In quale archivio sono state trovate le informazioni?,efd4352014c1c114a55bd13aa34339c25cedbe065eafeccb06c969444cdd575f
Chi è il funzionario responsabile?,efd4352014c1c114a55bd13aa34339c25cedbe065eafeccb06c969444cdd575f
In quale anno è stato redatto il modulo?,efd4352014c1c114a55bd13aa34339c25cedbe065eafeccb06c969444cdd575f
"Chi è il compilatore del modulo MOSI? (Cognome, Nome)",bb21627a4219f6ff5f74cd4df1d2067173eca02b969df652a1c26751e5732210
"Chi è il responsabile dei contenuti del modulo MOSI? (Cognome, Nome)",bb21627a4219f6ff5f74cd4df1d2067173eca02b969df652a1c26751e5732210
Chi è l'autore dell'ultima modifica del modulo MOSI?,bb21627a4219f6ff5f74cd4df1d2067173eca02b969df652a1c26751e5732210
In quali circostanze è necessario segnalare al funzionario responsabile per applicare maggiori restrizioni alla visibilità del profilo di accesso ai dati MOSI?,b3060964e8c1274ea694f7ec35fdcd9a396749e146a7f31381a7ea89fb72ff3f
È possibile indicare quale sia stato l'uso dei dati GNA scaricati tramite plugin?,b3060964e8c1274ea694f7ec35fdcd9a396749e146a7f31381a7ea89fb72ff3f
Quali informazioni dei dati di compilazione della scheda originaria in GNA non verranno mai sovrascritti allo scarico successivo da GNA?,b3060964e8c1274ea694f7ec35fdcd9a396749e146a7f31381a7ea89fb72ff3f
Il campo Stato scheda di un MOSI è modificabile in fase di raccolta dati?,f95dff077a035ad3def45e9d254ec90b7064296b8d877e398259418895c797fe
Quale è il lato massimo lungo che la immagine associata a un MOSI deve avere?,f95dff077a035ad3def45e9d254ec90b7064296b8d877e398259418895c797fe
Come si deve indicare il nome dell'autore della foto del MOSI nel DCMA?,f95dff077a035ad3def45e9d254ec90b7064296b8d877e398259418895c797fe
Qual è l'anno della ripresa dell'immagine?,81bbca0410953c634fcfa40ccf011f0fe560f32beed7bf3b68c023eb22b4b9ea
Qual è il titolo/didascalia della pagina?,81bbca0410953c634fcfa40ccf011f0fe560f32beed7bf3b68c023eb22b4b9ea
Il documento è sotto licenza d'uso?,81bbca0410953c634fcfa40ccf011f0fe560f32beed7bf3b68c023eb22b4b9ea
Quale dato dovrebbe essere inserito nel campo VRPI se l'oggetto della scheda MOSI è un giacimento paleontologico?,d404a2ca4568a05542bf9e75599c7f4b206c052ef3fc27766ba4721f314a9ac6
In quale modo dovrebbe essere indicato il grado di affidabilità delle informazioni inserite nei campi del paragrafo?,d404a2ca4568a05542bf9e75599c7f4b206c052ef3fc27766ba4721f314a9ac6
Qual è il campo dove indicare il grado di potenziale dell'evidenza oggetto della scheda?,d404a2ca4568a05542bf9e75599c7f4b206c052ef3fc27766ba4721f314a9ac6
Qual è il campo dove indicare il grado di potenziale archeologico?,d404a2ca4568a05542bf9e75599c7f4b206c052ef3fc27766ba4721f314a9ac6
"Qual è il campo dove indicare la distanza dall'opera in progetto, in metri, in maniera approssimativa?",d404a2ca4568a05542bf9e75599c7f4b206c052ef3fc27766ba4721f314a9ac6
Qual è l'analisi rispetto all'opera in progetto come descritto nel MOSI - Wiki GNA?,a4c382068b22a302600233a5f760bab42889f725cbb4c99494df1888309e4907
"Qual è il grado di rischio dell'evidenza oggetto della scheda in rapporto all'opera in progetto, come indicato nel MOSI - Wiki GNA?",a4c382068b22a302600233a5f760bab42889f725cbb4c99494df1888309e4907
Quali note al rischio relativo sono descritte nel MOSI - Wiki GNA?,a4c382068b22a302600233a5f760bab42889f725cbb4c99494df1888309e4907
"Qual è il ruolo del layer multipoligonale, secondo la Wiki GNA?",6619c02518b8fdf3d47c00a763d547592fd136b5f9b7015b3b5153dd95c598f1
Come il layer multipoligonale è utilizzato in SIGECweb per l'inserimento di informazioni sui materiali raccolti durante il survey?,6619c02518b8fdf3d47c00a763d547592fd136b5f9b7015b3b5153dd95c598f1
In qual maniera il layer multipoligonale deve essere inserito per la composizione della carta dell’uso del suolo?,6619c02518b8fdf3d47c00a763d547592fd136b5f9b7015b3b5153dd95c598f1
Qual è l'importanza di completare e salvare la scheda RCG prima di disegnare le geometrie di dettaglio?,5642798d7b2a000813eb48036dc42adb804edd0ed9980cade0149ecd8d202fdc
In quale maniera si consiglia di inserire le parti di dettaglio durante il processo di creazione delle relazioni?,5642798d7b2a000813eb48036dc42adb804edd0ed9980cade0149ecd8d202fdc
Qual è la condizione perché le relazioni vengano create correttamente nel caso del RCG multipolygon?,5642798d7b2a000813eb48036dc42adb804edd0ed9980cade0149ecd8d202fdc
Qual è il codice identificativo del RCG multipolygon?,8238cdb1bf475eed7334146ac32067f22f5b1a674894876823bb706cf3dd0e8e
Qual è la denominazione per la campagna di ricognizione?,8238cdb1bf475eed7334146ac32067f22f5b1a674894876823bb706cf3dd0e8e
Chi è il responsabile scientifico dell'intera campagna di ricognizione?,8238cdb1bf475eed7334146ac32067f22f5b1a674894876823bb706cf3dd0e8e
Qual è il motivo della campagna di ricognizione? (il campo è gestito da un vocabolario con un menu a tendina),8238cdb1bf475eed7334146ac32067f22f5b1a674894876823bb706cf3dd0e8e
Chi è l'ente finanziatore della campagna di ricognizione?,8238cdb1bf475eed7334146ac32067f22f5b1a674894876823bb706cf3dd0e8e
Qual è il metodo utilizzato per la ricognizione? (il campo è utile a indicare il metodo basato su cinque lemmi),8238cdb1bf475eed7334146ac32067f22f5b1a674894876823bb706cf3dd0e8e
