question,precision@k,recall@k,mrr,retrieval_time,input_tokens,retrieved_docs,relevant_docs
Qual è il primo passo per aprire un file GPKG in QGIS?,0.2,1.0,0.5,0.09236850589513779,2,"['6abb3709c4bf07037ea50af01bd162f94a39f49cedfbea54f62ebb2dd1cb09f0', 'dbb1ca72f89f926f53606ffc3e4167718f493d8d55283b0c29e75047b4f1bc71', '3f48085fea9464d42ea6dc0ac899f93edfac3d3a7417af4310af361c8fd37906', '31b9b599c0d7d45deafa5929b3873ee62adf3088f67addade3cf9fea0c624589', 'd8fe87921371851064b9102f08f4a0ee2158b97ef7b3a730a9464a2f77a35a0d']",['dbb1ca72f89f926f53606ffc3e4167718f493d8d55283b0c29e75047b4f1bc71']
Quali sono gli strumenti terminologici utilizzati nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09236850589513779,2,"['81844b691c96db750d56337978871600b31bfba64c6a70b1fc55bfb7e3b9be57', '4d1b3ec23dd37640e246f05a6e49672c9d66dbfdf8d59f93f7b2c0aab7b6ef40', '1dc36c50b990b12bc292e253017ad351125a2767d4f12ce04af89e75f5e06618', 'c7d97bd4b05add56bca22754563d10755a460deec73b487256b85d68d0b8fdbd', 'f6ffe421a10e78b6eb9a6092671043c3d523cfe6b2fc95be2090f9ebd849f8b5']",['f6b4dd07d87c6cbdfbd4a087fba7c11934e98e5282205cbc59efbfdab4f1d2bd']
Qual è il modo per inserire la geometria della ricognizione nel Geoportale Nazionale Archeologia?,0.2,1.0,1.0,0.09236850589513779,2,"['9eb074fd110997eb5d406aadb928114f6df1150a1c2f99b7a628f2f9d54bf1d5', 'ed7da88484a8b0937bba1db803653d351ce14ddecec44f1d9a7432cc6ccbb3a0', '54ed211484e34f0f3b9fb63809b8482a720d03883c316b8a0af8354fb3b0336d', '1dc36c50b990b12bc292e253017ad351125a2767d4f12ce04af89e75f5e06618', '1dfd7ebc1eb75aefbf3b7921e629a940e382d3fb4bfb50916e1d82a1081df39d']",['ed7da88484a8b0937bba1db803653d351ce14ddecec44f1d9a7432cc6ccbb3a0']
Qual è la procedura per compilare il MOPR nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09236850589513779,2,"['22d1092534ea53c936bffe3ba8f30724b6eb68172f1e1b2375ee1de81e6c4a0b', 'bf5089454d15b67749b57e51c84393c5d8c95dc498cbfeea055e2768c5381939', 'f8aba782c66570c654406f5c44c3d3727466bf51e71ca7341e39edb6035da141', 'c77c74fff1a978aca2021f0ba0a379039edf8adfcff8ac1dcb708cc3781609b2', '6840d9e66a653075773ecbb3a86e633cfb626610ba62d94bb0aff4ab1dcccf7c']",['ec6981523b2e82df1ad2bcea469712ca4d44f710068f33515e31b8eed999c061']
Qual è la condizione necessaria per garantire l'uniformità del sistema a livello nazionale e l'interoperabilità con ICCD e altre piattaforme MiC?,0.2,1.0,0.25,0.09236850589513779,2,"['c529b08072afa915615f79e7b35b4c1e24595a887c06b61b92401ccf788d475d', 'ded0fbb9b676a96e54d84b0cfe3bebeedd0f08bf0a7e2c9ab919023a32a31f15', '3dd21de57befec32cf1de61b8c227a593a4b5f5f2dbd809c4bdd060e86eaa194', '90572f0f1c073676c6b2f3d1fad6c7a6941ad40d987cd245e9dcbb869a61bbe9', '4a514b5b436a560536a3040bb24fa87a3bf3283a41dd55870ed1a1b5f5e6c194']",['4a514b5b436a560536a3040bb24fa87a3bf3283a41dd55870ed1a1b5f5e6c194']
Qual è il modo migliore per caricare un file DWG/DXF in QGIS?,0.2,1.0,0.3333333333333333,0.09236850589513779,2,"['8d5a349415a01c5de7875ec6ae5056fe1b2c8b10bab2da32468d466b75a1f051', 'b0dcc117c7801fa5391e9904aeac76334130fdca068aab8120503392aeaba4f2', '3f388678466d42d4c3b8dbe732050bf12fcc52a92325d8b68a3a46642d3e884e', 'c2a2e419c1086a4e5fe7615a1b12c557879673cb4a0f93825d94aa0e032f74df', '627a2b46b83c20a062aa2b213c7374267b663d09b245315aab055ffc8aef6203']",['b0dcc117c7801fa5391e9904aeac76334130fdca068aab8120503392aeaba4f2']
Qual è la scala utilizzata per quantificare il grado di potenziale archeologico nella compilazione del MOPR?,0.0,0.0,0.0,0.09236850589513779,2,"['df0a99244b50061ad9c09486923853303de2e0b7736d96d74905fecff1f2ed7c', 'fa66db77f383a5c592ba4f1aa765abd51f4c9e3a9fdb84122e2ba1d42920f8d9', '276f68b5dc7dbc97b25abb37ae2dc37ddfec7a9caee49db08b6924df93595165', '28414201573072f8635df7f9c8da5b9f06760d07bab9ee4d9656bf31610eb8d8', '118bace7376f647385cb8f8788369e4e13d539f768211e8cc8e9a2f4d6e200ed']",['f723f9abeb95e08827493d511f5ced295ca1edbbdddbf610eb77049565e95ac7']
Qual è il caso d'uso per un sito pluristratificato?,0.0,0.0,0.0,0.09236850589513779,2,"['b4d95f5be000f541669c491d4412d01606d5b97bb3cecd83f9828bc09bf7f7b1', '3bb811d46be99528927e00c10f8dba90f6f52e18e70f21cf4850e8a095fbceef', 'c8ac4dde4ed6690be6504149084d9201110fc7758cf3cdd5272a88252252752b', 'db6e46ba925a17a3ab90a02ba9b091fbdb44dbeaaa02046976e834ad6ab25d9c', '99081755e637e40dcb9d112ec019dfd53c7987945d18b161d6008de2d89bcb89']",['a20f7c92be5cd328abbf3ebb7a0d9b782a797da5ff55374ba0af5ddba24dfc2e']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09236850589513779,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['ffd5e31d90e9fe2c1d00ff0028fe0bf647cb2ceb16aac1df677152a8df41b00d']
Come posso ottenere un codice univoco per MOPR?,0.0,0.0,0.0,0.09236850589513779,2,"['9e6e21aba32bc0c87b24e2d155fe1b1a02c919a0e43de01dbd9995d43b58bced', 'ed901b690b08257c1dae6ef7f19246a1d5e832246dd02d72b6135cab3e770405', 'ddf00b4d0d6b591d40d4cddf7c615f22deb752cc0089b946f0ef7eb8e4808e52', '8dcf04df0b7d00b8e2fabc0336a1db7e0914fac31da281154e61c6331b1d0da5', 'f667f01b755bc783f19a92a2eb5e3ab40f1dea826121143a5be38ed5fc645da8']",['df2ba974443fe847318c0af95f43498bc5b633f3bd842cf863b1d4058cbbf6eb']
Quali sono le opzioni per modificare la classificazione di un layer in QGIS?,0.0,0.0,0.0,0.09236850589513779,2,"['878c84f884e92ab2e54ab0b85fe4fdd90394059f46665b625784570448c83db0', 'fc1a3d5c7939464fed23075ba5160ac3cd5f634a3b803400fc8f7b3bc925168d', '7d5a3ff415654883aac15bdd9318cb35f6a8c750fbc7f76eac63f777c3f20abd', '0060e6e5b1aa78b19a64e9a437c1114180b3d506994bc2065c04b3d82e433f4a', 'c094e0c2b92b6a36c107b8cf3783aafb488ccb369472aff374829c965bb14108']",['c26e6dc2ae56f045db544f6331b20b74d9edbfb5a3bf15ae5537ad6a847afa68']
Quali sono le istruzioni operative per visualizzare gli esiti della ricognizione territoriale nel Geoportale Nazionale Archeologia?,0.2,1.0,0.5,0.09236850589513779,2,"['59c2d99a0f768da40752843db6a5f7244e91c4ed8b4d5f89830eedef0db3e573', '964eb7f92eaad2d060f24cffe4e1ed7a9846c915e312243b501c93f547ceb31d', '805a2943343ea05fa85d4e07d05efa84de4a96f93ec93e9cebd9cd66ea83ba0f', '618f97d4a91ab79ad6adfda088443117d946ff9f6bca8d2e1286c1bdcd9ceaaf', 'bc0d4f0391b833f4183649c7596fe142a7f002d4871e82f8b726a00c66b3569f']",['59c2d99a0f768da40752843db6a5f7244e91c4ed8b4d5f89830eedef0db3e573']
Qual è l'algoritmo polinomiale più utilizzato per la trasformazione in QGIS?,0.2,1.0,0.5,0.09236850589513779,2,"['64d38e77cd10de7c4ee3d90b75ae2f02546f1c322fe4654e616852ce51050874', 'd76274abe09593ed5ce55a75e7f4aac06431c181579949e104cc00c60692de54', '64ffb452f41d7d6c088e8f02fe272f1c70a9f9ba046a5a2674b72964fbb03edc', '0c8e80b8a5640cbbf2e7ab6022433be745b39763e4b164beb80952605c1e1377', 'd0ce357e5d4f2d8271123f8b1ec5230b0e8fa2628fcf76309bdef50a4e89c071']",['64ffb452f41d7d6c088e8f02fe272f1c70a9f9ba046a5a2674b72964fbb03edc']
Qual è la procedura per compilare il MOSI?,0.0,0.0,0.0,0.09236850589513779,2,"['f2154e8741a75791d81c57fe3bf2632bc424279259f33f0fa4116efabf245ca8', 'c5b3b0c05b26696e5128155633607aa1fe6086dd7a6f23a9c9438091999964fe', 'e8a439c8fb6721850d25f73e841c356b9d0a762145264bf84b8d0fd4b37480d6', '48b0ef782564d5d5901499efb4177963118ef52aeb1be0329be829a091a759ed', '49816051472382b9505c08c3af4738c3d15a15d640d1bae76894631ec3834a89']",['a102b89e88a92574eb99d5762743116c0a1f6fe581f1b2aab9b7f099ab4cb96c']
Qual è la definizione di Trasformazione Proiettiva in QGIS?,0.2,1.0,0.2,0.09236850589513779,2,"['5d62e4f6d6ca84992e69179d8fbe95440e63452b6bc9b5ffaf85614a6df904b2', 'eb8ffa135eb510da41d02d495069ddfb22bbb56f53c835177fb34c5b9de07c03', '4e9f7b150a5cb0a70a4033c2e4c74d790a970f8720fba7611f982001f010a176', '8c98ee1e1ce83713fd32da34624f70138bac6f31a575e172544306c310ca123b', 'f64e5165a853ebba810397434c4084928e93f1e85da1335e64a1fb4183efc50b']",['8c98ee1e1ce83713fd32da34624f70138bac6f31a575e172544306c310ca123b']
Qual è la struttura del progetto?,0.2,1.0,0.5,0.09236850589513779,2,"['3c3169316257ddae4c2d81d14ce759d8c3b4847e3cb423d36d26b25b967e44ed', 'eedfc5584b2f0888a8bcb32faf90083cbf937a5fa95f2fcefc368ad37d66f37d', 'fee90d0d586cbcd268775c75ba8c03fa7c46db361695af88ba0d17d4e0595e5a', '50faf2f8c0b87f308281d0512d116588fd2750efcd4ef07822d6de5aa9bb7277', '2d41d9beeed37c042a079e0a5ceb2722b560cf21c06f31030218579a97ad80e2']",['3c3169316257ddae4c2d81d14ce759d8c3b4847e3cb423d36d26b25b967e44ed']
Qual è il livello di dettaglio raccomandato per la rappresentazione delle strutture/evidenze/limiti del rinvenimento schedato nel progetto?,0.2,1.0,1.0,0.09236850589513779,2,"['6e295fb8eb0c34a9091636844cc3c30fa8fe4bfda3ab3bea47bf0650a4ada8ef', '18cf1e325d2cfe739d48cf003f5fd00135968cb5cf0044bf2ab3f600efe661a2', '39ef0ad74850bc57b5f1277b1f4933317df1e0b2a54fdecda686b5508aab92f4', '1a6833f4c9c6d8cda9cd4578d74628c4ac71ca754d61121952f23657035b6a4c', 'd5ee79b27f96e24fe2a2b681c05314dd474ea39f35877d04cbe608f172099569']",['6e295fb8eb0c34a9091636844cc3c30fa8fe4bfda3ab3bea47bf0650a4ada8ef']
Quali sono i passaggi per stampare il MOPR nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09236850589513779,2,"['a173cac35ce5f899f622ed6103a0594b5f61f9f1d36caa602fd58bde4a01eba4', '84147ccd7e857e10a210437db55df1362bb19ff03735f72520a61a2475a83f64', '094f869a3cac76d5512f32432269188d479ca0f1a59cbd56d7670a4ade8f2227', '24e2a853d55875fef7b91abfab5aa342e2b03bc39d05ee08e85f1a2d19a444dd', 'a44b57ee20c7ba33c26f56d5b14ac29f83ae3c819c750c3fe49d56dbfb5ac9e6']",['8fde17d1c7b6877e2096e9611fc952d0a2d44ca6b7a6e9833844f4875fda0429']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09236850589513779,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['9183c4f29e32c5977e348e03fce21cf339f39727f81879392359a77abf992fce']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09236850589513779,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['0dedd1bf4a4076e2771376db1eb808b497c9dcfcc1af76ed0edfecaef66970f4']
Come si può creare un Authority file RCG in SiGECweb?,0.0,0.0,0.0,0.09236850589513779,2,"['44d0ead498251bf54a9920403670f16f060d0eeb61343b1500010a515c1ac12d', '694d8f5222ebab6bda5364af2d6c4f621f46897d90f3d69b854c71b4d6afd5d2', 'a6b6309398da0cdadcc778b1e67e246664a8c665725f3cccd476724d9e4dcc8a', 'ff3b55a086d38e1e2723a6b81a0684c84381087b9afe9d99a25604e178bb26cd', '3db6b5841fe99b0e8e0873b5bb924994ecc59626c2e0ba6761fc379f94f0a33c']",['2be728bba8178001b1e3356c69a8b4c19b2147befc303010fbe44810cac121da']
Quali sono i casi d'uso del Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09236850589513779,2,"['4d1b3ec23dd37640e246f05a6e49672c9d66dbfdf8d59f93f7b2c0aab7b6ef40', '7dcfc39a3bb1c97d982a3047d4c7ee6e808ac8fe15d020c1bcda2b30ab19d9da', 'c7d97bd4b05add56bca22754563d10755a460deec73b487256b85d68d0b8fdbd', 'f6ffe421a10e78b6eb9a6092671043c3d523cfe6b2fc95be2090f9ebd849f8b5', 'b985b4f5d1c3ae07372d9d10a0b5b1eef0d2db0fd052fbb14ce6c0566390e145']",['eb77cee3df1d7fbb98d173d20e612f5c4d8fbd098aa73acb59519f3a3a56b2c9']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09236850589513779,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['927915ecd9f00cfb83aee5a1cbc8533914daac595b80a17c1992877df8ca9fbc']
Qual è la funzione del vocabolario DTR nel contesto del Geoportale Nazionale Archeologia (GNA)?,0.2,1.0,0.25,0.09236850589513779,2,"['fa2c9ea9560edda70af04cf0a4a7137a5646260433e1d8218a86c520ec218bbf', 'a0ba45f8c279353575aa1b2e94f0a2c458f2b30be3457346704b0227add648d6', 'fa4582ba8ea8580b4e246c19fdc4f30e735edf371a06f344d4bd8ec73d5362b3', '5db50f22f42608cb5d2b4d0e81e3e651b91e777a71e877c1831f5fb0bf548092', '5cc4c073ee528d3137ed164c06b571d9ea2ae31d170cafd0c9e37b5d3302adca']",['5db50f22f42608cb5d2b4d0e81e3e651b91e777a71e877c1831f5fb0bf548092']
Come avviene il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09236850589513779,2,"['8f44600f81961b0aeee59343ca54d8485052681b19185f33b4be3a29808a0377', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['0b14b4d81fcf4e897518d5bdf7db4a434a5669010bc259d99a8654c263a16c51']
Qual è il problema riscontrato con la compilazione del MOPR in QGIS e come è stato risolto?,0.2,1.0,1.0,0.09236850589513779,2,"['e5a8d4ae5919a7eab86a4fea369f77dadfb813b60a1aba9601c0532d1e445553', 'c1b1dab49cdde66e964a61eb77b8321a3ad634b18596b28806ddf7a2608c57d4', '421aae735a5464218992e6bdcad53649aa8765827f8b2e31810f53c3fe22598f', '31cd440e9a17723253e3df139d0129275fa93c01b0d37c7dcd1b208a937de0de', '54ed211484e34f0f3b9fb63809b8482a720d03883c316b8a0af8354fb3b0336d']",['c1b1dab49cdde66e964a61eb77b8321a3ad634b18596b28806ddf7a2608c57d4']
Quali informazioni vengono stampate per i MOSI (Catalogo dei siti) nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09236850589513779,2,"['497c9e1e79f8c0227387a805988c777a7986c554fb08f6537872420139e6dd8a', 'd42059228f1e5b8db70e35709d3f6e453b780cd7092d418f7981f4b5bf0c2a41', 'efdc4568156c996faf09853c831cb9a060c15d482cd7467f0bac85a9f7cb6669', '0cab87098e99219cbcdbc66fe31a7777ae480db9fcd17000d754c2ac2bcb9a7d', '7574f9687f3616125d35532adc62b1e917e9e20333d07fb0dbabf6239927b18a']",['c185cfc9d1eae6d5875fa3203fcefe5a562a8e2a42234befb95e5fa3b275dfba']
Quali sono i casi d'uso per l'inserimento di MOSI esterni all'area del MOPR?,0.0,0.0,0.0,0.09236850589513779,2,"['a6de31068697fb20f6d723a0e1011b57cc173e9c307b74ff78bdc0013d14fec6', '88408de9cd09bd5efbcc475f70849aba0466bc9b33f5f22cc5f515f2e80ca9df', 'd49dc2df94454a9e48570ccd6f957263c397eb5d0ce544ad92952ac2135c9e68', '5c543815f4f8124016028f6832b553dd650eb41cda8722fde2b1eb1aeae1f122', 'bac97336a219d294bb19f5560f84fccd77b8ec0899b1f7967da71aa54f598cc7']",['2a9e4f9f66e84b6b0715c81332753dac0f13c778143f37b1d4231392e54308e1']
Quali sono le istruzioni per stampare nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09236850589513779,2,"['c49be1259f20f1213cad9e9b261b41bc17f941cd62c773396f02d1e2fadc8114', 'ad52d66604014fa5da518dd76ced5cb0f94607840688a28e8bb8f86188fd4d60', '1dc36c50b990b12bc292e253017ad351125a2767d4f12ce04af89e75f5e06618', 'c7d97bd4b05add56bca22754563d10755a460deec73b487256b85d68d0b8fdbd', 'f6ffe421a10e78b6eb9a6092671043c3d523cfe6b2fc95be2090f9ebd849f8b5']",['5c60bebadadf5365d9170666427be03b30adc90781bb47e2e18aa0c4462b5cef']
Quali sono le opzioni per modificare i dati della localizzazione in un progetto?,0.2,1.0,0.5,0.09885075688362122,2,"['61e6b7296772996c6550608df57f563b92f79058151cd1b3f8a3b992ad2942cd', 'ce60f6474682b1893062a0096a05cf0fe4e937d537e04da4f81fdc190fffafb5', '6f9c6282992d83733cd4d1340e1af17bf066ec9408e34abba31cf4dc3527c1a6', '0eedb19407989dc019b06803b26f71e581ae80c267dfa5b9c95782fb5599b159', 'c7dcf330cb268e4a00e747723cd7f5e08c2cf7753533c7063622c1d7345169e0']",['0eedb19407989dc019b06803b26f71e581ae80c267dfa5b9c95782fb5599b159']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09885075688362122,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['5f95427d2c4f96e377a2e7f85001495ee5db3b0f77bad7273f35637bfa9768a8']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09885075688362122,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['e515920a785bb9ea0696c04df81d3700c86e30ee73cef1123c80a747177a5ccd']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09885075688362122,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['ad0c63b39546890efac03600dc66c882ffeb5b92c731e0168737c8296d7a394e']
Quali informazioni è possibile inserire nel campo GEN (Note) per dettagliare il sintetico vocabolario della compilazione obbligatoria di GPBB (Base cartografica di riferimento)?,0.2,1.0,1.0,0.09885075688362122,2,"['84771f15f9f0388391c2f60d4c43a3ea4a1f99de8dbd83f57728a9d27c66600e', 'e6234d5d973cc13ecbc7d27e50bf8ad36409011398622100ec5e95f93b60f3cd', '0643fdac04cd8778c89412a6ddce31e95294534ce3883b68f2817e5fe8a34390', '4c2038922c5b24c8a73e246dac4ca0885b2451c0089b3b6ba7e28aee6ac4e80f', '57895c1c53a2d63d95efd44ccfcdbd3de5cf48f84471020c89d0ff138dff56cc']",['57895c1c53a2d63d95efd44ccfcdbd3de5cf48f84471020c89d0ff138dff56cc']
Qual è la zona di dettaglio associata a un RCG multipolygon?,0.2,1.0,0.5,0.09885075688362122,2,"['d99ee8bc12cc48601231402d55a793064808c7da4e9771693b6ec8b793937238', 'dda4e27a4d1eb433731ef1b9ce4fe465992b252d25ed252f99e2fd28a6575113', '9d68c63c982a1b8f17e59b79c71ec03bd78834461c17fe5ef5c5851cfc8c1b54', 'a0482713836316b9f5314a6423d07153eead3e32ae637f0c7e5d3c29587790ec', '7b6f966a46b3d754d2a3a044af2232021f35b2babeaf67212cb93503e5abc3ec']",['9d68c63c982a1b8f17e59b79c71ec03bd78834461c17fe5ef5c5851cfc8c1b54']
Quali sono le modifiche apportate alla cartografia di base in QGIS?,0.2,1.0,1.0,0.09885075688362122,2,"['5ecef36c906a71074ba3a1f32c2dde7ff18f02298643950b33ee182ccb475e76', '8b64685cf74eeec7c4d9f79fd98084b6e240cd607917f21b758b53133c6ffa82', 'f5c166d32d266afa0a4f58b673af2d8b39e2fbeb41073fdabee2d0a81fad1a5e', '7d3a1a5351c0cb761efd979c5709c09a374683959ac02eb937f6672f52d6b74a', '1dce06ad852864cbdff68842ceb2cfae293fb2b5a6960979b84ae2bd7f027174']",['f5c166d32d266afa0a4f58b673af2d8b39e2fbeb41073fdabee2d0a81fad1a5e']
Qual è l'estensione massima dell'area che può essere considerata per il Modulo di Progetto (MOPR)?,0.2,1.0,0.5,0.09885075688362122,2,"['1a06e66a226afbc3930ff0c64598c721f53ee1a7c0ab4a9fe628e7d0f3a2f8ff', '866a3b3d286ee594d270eeb2498c80907a76a14b020ea70065b795b061245828', '2cb74c1ca5b2f7a4512b0f6d2e4edddf837e0f90cd27325ceaa1db2b72dc2934', '450e6638899ce6ed6e925a64b0e2d6e3f599fedb1cbd7e675224bde62fbda55e', 'db0da66abb0919cd3c8eb4af5b2bdc520e26e650c68f506c9335635edaee3dcf']",['1a06e66a226afbc3930ff0c64598c721f53ee1a7c0ab4a9fe628e7d0f3a2f8ff']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09885075688362122,2,"['ced67145d8601bf0d5645b31ddd028c1ec1e24f9c13ae24196cad0c1bb579729', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', 'cf0f3b383ad3042540a04a15880ece5ede8464d1e4af1c51944726afed61f555', '8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718']",['9e21cd5f85984158a6068f5c9bdb963543527328373ff79ad9be0b9db2e0d762']
Qual è il comando utile per georeferenziare una mappa ottenuta con QGIS?,0.2,1.0,1.0,0.09885075688362122,2,"['7df1cfcfd941a39878c2d6e467507f97a4ea613ce79f2bd991e6ad508577479e', '9380de76baf4973ddd72c1c278291bc0dd64932401936eadfff9f261ea17ab69', '1b308a8d57bd7068a49d567907bf275972f63b6e2402b2caa25e120e9d3faf86', '56b151051c8e02d72fd02d602d89bd06218c1421665381028d3d607f041a4d4a', '089850e23e5cfd1f3c8f543906eb0946e4ca049d8a841d62e1c2aa8f386ac206']",['1b308a8d57bd7068a49d567907bf275972f63b6e2402b2caa25e120e9d3faf86']
Quali sono i campi e i sottocampi del MOSI e cosa rappresentano?,0.0,0.0,0.0,0.09885075688362122,2,"['e6c201fbfcf30cc98296eb01414084abb1547b469c3e147a88c97939ff6ed20c', '07fe2e42aa1276a8ffa385335fa88714c18717ff864c6a8a4642292b8c58a5d3', 'efb44acd1986035ede7f2b2ef7d7a4ac5c073e6558c115ae496f5ce62f7c8fa5', '8b898910bbc414e7af6be29dcd5fa5b84553526a52a8c186ca979e3f23f5f326', '191376e4f7ebdd28b186254754af76acc49ab80647fda68f33fd0c231d285a9f']",['175c19df1e0a1167510dea4a150174e08288bd14f68e9158cffa511d7b9c93a2']
Qual è il fine del MOPR (Modulo di Progetto) e del MOPR GENERICO?,0.2,1.0,0.3333333333333333,0.09885075688362122,2,"['754bbfed40f002057ae6c1308a67ad8ec245e359933671cbbe0432aedf69c181', '974f97663e7630684155ee949c6e748d8ec44968f5e12019926b057837c65dd6', '1cb8c47199d27f2c13d8b16b743318aedecee12141c3b31e4954d5a31c2bb7b5', '44c7277f9a60901513dc3d1f771d51c30f7b2671de2c76e73c84de27a91994e9', '703881b631a886ac7637b8440bba8e5d5d91b6a0abd5a73c4a067133f7ad8d16']",['44c7277f9a60901513dc3d1f771d51c30f7b2671de2c76e73c84de27a91994e9']
Come posso stampare i MOSI (Catalogo dei siti) nel Geoportale Nazionale Archeologia?,0.2,1.0,0.5,0.09885075688362122,2,"['4d96cd08097d37dc3a29e1bb49f58c67ccc00749f5ef1d7873c70b2b1d7f22a2', 'a37e15c0b1a09d3d48064380b2108fbeb774de1a1449ba41ff090574bbdd8033', '7574f9687f3616125d35532adc62b1e917e9e20333d07fb0dbabf6239927b18a', '4a669b04f0d2ad03f9fd1490d1f6ed731e6dcd16371d5bc5ebf18bc95d6839e2', 'a44b57ee20c7ba33c26f56d5b14ac29f83ae3c819c750c3fe49d56dbfb5ac9e6']",['a44b57ee20c7ba33c26f56d5b14ac29f83ae3c819c750c3fe49d56dbfb5ac9e6']
