question,precision@k,recall@k,mrr,retrieval_time,input_tokens,retrieved_docs,relevant_docs
Qual è il parametro dell'ellissoide utilizzato per i calcoli di distanza e area nel software GIS completo a disposizione per le misurazioni e distanze nel progetto?,0.2,1.0,0.3333333333333333,0.13049788028001785,2,"['f84bec1d35ecc88c41b212f3bb2cf964f97b3bfdb92093ab85760ccbf8e0e2c1', 'aab9a2bf934d8375c3da0c6659b992e309be88b6eb44c430c6b5129872260d33', '58a3c736b7467fae081ab496b43b7abf1b7ebaafe8d98188d2c0647429f28de0', '7c4bd0d996423e7d12120c91c42c5f2ed9a5a89ed74f4ecc7628dd0e72a0e010', '7c38628e7f0e8e3d57878ac237303e66e3b81f7a0fa22bfe06fb3d8f4d3bf979']",['7c4bd0d996423e7d12120c91c42c5f2ed9a5a89ed74f4ecc7628dd0e72a0e010']
Quali sono i grigliati NTv2 ufficiali in Italia e come è possibile ottenerli?,0.2,1.0,0.3333333333333333,0.13049788028001785,2,"['9bf7dc6fb9ff1b5bb5eb8bef1bc14500435faa7ac1a35e91d139cef14564adf0', '6f2cddd1ce454a905b4810ba896ba38a4e8371f3cf8c86a21c2b725fead59ac8', 'fd73c5cd5984247b6f5d3da3b318f04f480ef36c1fa0f48a4cbe393a9dc98625', 'ad2a22a45df632d86081c1304827eb2ab5a541beab018cf76cf16c637e035136', 'ccd95668d7eb5fa01f295e9e1c0ea701fdae3edba7df615f5c4e0ad0ccc3a907']",['fd73c5cd5984247b6f5d3da3b318f04f480ef36c1fa0f48a4cbe393a9dc98625']
Quali informazioni sono presenti nella parte destra in alto del dettaglio delle ricognizioni (D_RCG) nel Geoportale Nazionale Archeologia?,0.2,1.0,1.0,0.13049788028001785,2,"['923251ed120cad2d844ecbe56fa853f3f839e84af228d5f7fcd4ca3758942345', '24e2a853d55875fef7b91abfab5aa342e2b03bc39d05ee08e85f1a2d19a444dd', '201bdb1a274b84cb888098216d5508154ffd942b1d5659cfacc1bbba0333e970', 'edd6acd27fa531aec1b5839e935c3e4246aa8fc21d0e308c84eeb7c7a588fb6a', '51b8a0b324b34c8829e0fa316e2270f8902b3bac2a960301cdb144d3bf526c14']",['923251ed120cad2d844ecbe56fa853f3f839e84af228d5f7fcd4ca3758942345']
Quali sono le ere specificate nel Vocabolario DTR?,0.2,1.0,1.0,0.13049788028001785,2,"['bcd3fcddc3424bb3a5a1c5b5956eaa711f8110f793d3013f1cd484216b903d9d', '3b14796d7d257593b36997c15bb3ccfd0552a8ee0eb0047bd1061a9727198df1', '20bd9faa0ae24ebf6b56e23948dc6c197641b44b5e4a020e65fda7f6e95a6091', '337c1e640184674663045c197874183a72c0e8e1b3821b4a50d773be0765d969', '5db50f22f42608cb5d2b4d0e81e3e651b91e777a71e877c1831f5fb0bf548092']",['bcd3fcddc3424bb3a5a1c5b5956eaa711f8110f793d3013f1cd484216b903d9d']
Quali sono le differenze tra indagini di scavo che non hanno dato luogo a rinvenimenti e quelle che hanno raggiunto il livello del suolo naturale?,0.2,1.0,0.5,0.13049788028001785,2,"['43ae59d58069aed6a5a76b6839035f10c7ac24b271eb39d24ad6bf43a1f1d4f5', 'd1ab84b5c7b82fbbcfda3b72d2eca5162de1244d26bbfa9a8343200a2114bfba', '90572f0f1c073676c6b2f3d1fad6c7a6941ad40d987cd245e9dcbb869a61bbe9', '9afedbd294d1584829abede69b1e3d9a668e02ef247eef569e972ab53e0f8bee', 'ded0fbb9b676a96e54d84b0cfe3bebeedd0f08bf0a7e2c9ab919023a32a31f15']",['ded0fbb9b676a96e54d84b0cfe3bebeedd0f08bf0a7e2c9ab919023a32a31f15']
"Da quando è previsto il conferimento al GNA dei dati minimi di tutte le indagini archeologiche a qualsiasi titolo autorizzate dalle Soprintendenze, Uffici periferici del MiC afferenti alla Direzione Generale Archeologia belle arti e paesaggio (DG ABAP)?",0.2,1.0,0.5,0.13049788028001785,2,"['d32465da33b96e8ea7673d807010bbd66ca374f717418b5031e27ea9ea3e983a', '2b4ca4d7f7b35370fdc237533d3d52f8823b29647b232acf495e2631f191680a', 'ea7231cdb35402d001b31323564f7133818550ceb928eb99a73e7cd27772911d', 'e1550abf64f1fee96aede287c542c7731989ff4513e16dea41845546cacfe584', '1c5752e89aa7a3e8cd8b09b550e2262abc34f30c64c19786aef29c85bb543d71']",['ea7231cdb35402d001b31323564f7133818550ceb928eb99a73e7cd27772911d']
Quali sono i gradi di potenziale archeologico previsti dal template del MOPR e come vengono quantificati?,0.2,1.0,1.0,0.13049788028001785,2,"['c19d8c4ea32bb86db6cdc29ce199df000815805b14d9afae94fdcb66736ec758', 'dff66a7d6ba3a961565ade59d0e1694c28b1230b7309890fc808dc1e3abc9b8a', '09c6fc2bf7112a95b0cbacf45bfdf90e7b2bbd52ed916b2a66f24e1def3f1c30', '7309555d8321159d82b5bc1fbd5b84d052002336e8769de496b60a4efcc6cd61', 'd98fabdf0a97b502c3c481f9196058a54f518d3ddc5de4a6ea690ff84f1226af']",['7309555d8321159d82b5bc1fbd5b84d052002336e8769de496b60a4efcc6cd61']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.13049788028001785,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604']",['c0e494fc9cf25838b4d1c1b6a270bb794e2344d4c0240c411d2698c2dbbc6ecf']
Come si inviano i dati al Geoportale Nazionale Archeologia (GNA) per la verifica e la pubblicazione?,0.0,0.0,0.0,0.13049788028001785,2,"['347611b33d76adb1305b3f34e616e566afeffc5ab00e6ee3dc2559d93c938207', '03c3c6cab6bf80bffb7831b5561e44fa08bc1cf539c26e3c2856c6c82eff5c52', '9e30f2a81c45db0d71beb061074ff7b8a1275b46c506be03d26bc6f7933a21e2', '1e89e0abc042c22fd76bc00d6f1d82f03f6c709b1b81b04baacc8009293d866b', 'fcd62a96afde9ed05fc0afedaa3c40ab40097604b658475648ca00daa5427a09']",['bf7cb924d181fc6e2316bae3b91f0454b423d383e2f9fa9e89b2a92fb568065d']
Come si compila il Modulo di Progetto (MOPR) nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.13049788028001785,2,"['1cb8c47199d27f2c13d8b16b743318aedecee12141c3b31e4954d5a31c2bb7b5', '44c7277f9a60901513dc3d1f771d51c30f7b2671de2c76e73c84de27a91994e9', '5177f61d4c7c13621a010e4b9b0452ddccfdda74057471eba7170519f3d08661', '754bbfed40f002057ae6c1308a67ad8ec245e359933671cbbe0432aedf69c181', '980150731e928f6e851ae197239ad1f1861d1fad09547d9d8d135225e7e83741']",['fd850d85bdefde4ca18977a404bd0558298f5cef827f40539459e18f26556091']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.13049788028001785,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604']",['95ac702702f815b91dd2e3659b7862e9234dab2834d60cebf0fca9756d05bc1c']
Qual è la finalità del progetto Geoportale Nazionale dell’Archeologia?,0.2,1.0,0.25,0.13049788028001785,2,"['5cc4c073ee528d3137ed164c06b571d9ea2ae31d170cafd0c9e37b5d3302adca', 'db8e042dadc101aa3e42152cbf3845cb858942d29d8c5b95862dd1b7f1d32757', '67f8985cc86a825b5294a16c787e82334c454a051fd89689725cd6cdc42a220f', '2c528252d9c1d782b1496ce5c15dfbf1bd991c00d2103d3e2ed4ade69df5d2fe', '2c316237ca3c79ba282799ee2de8ae688756f9786bc17bf13a91da4e0984841e']",['2c528252d9c1d782b1496ce5c15dfbf1bd991c00d2103d3e2ed4ade69df5d2fe']
Come posso rendere visibile il cursore opacità in QGIS?,0.2,1.0,1.0,0.13049788028001785,2,"['709c3205e537c997e59c1b092c0f6af491b325416f353eb6e43614a3c4884075', '862dee15fe7b0c41c7eb92c3c89739d566e4be01581d12dec98680535453a99a', 'fc9314c51346033f44023665002da8b9e28b2df636dd475e46d72516d4673203', '1c8f21d2f8325b1250ae4bd82cc987c16f47d44884160705e153025ccc3705bd', '5c06147a83368469726e59899936c77998045dd32394886fba3d751494f68315']",['862dee15fe7b0c41c7eb92c3c89739d566e4be01581d12dec98680535453a99a']
Come posso riutilizzare vecchi MOSI in un nuovo progetto?,0.2,1.0,0.3333333333333333,0.13049788028001785,2,"['02dad7c18933e1aff8da36d1cf81e5750655591de5cdaf2bb044e340d562a63a', 'ae4fa93c42d3e2a24ba273bc6ce4387bc75c379a84d6156c1667283b7177fb68', '830b11f0df62149799e2d4594ac111ff407f18dbed19fdd5f9466c2946e2be2d', 'ff82bdac0407fd3493b24153f96c1268f875ba53f9be78ed8ff3a80fc9766e2c', '9637ad74f82348c460e3d093cb6d140476600d2dc33546ebaee32e2c424dcd2d']",['ae4fa93c42d3e2a24ba273bc6ce4387bc75c379a84d6156c1667283b7177fb68']
Quali sono i layer vettoriali relativi alle aree occupate dalle lavorazioni previste dalla bozza di progetto esistente al momento in cui il soggetto incaricato della redazione del documento compila il template?,0.2,1.0,1.0,0.13049788028001785,2,"['24dad1e46a6e3d2c3b7c7a90ebee7874073a0a533c25106fd02c802a146a1f07', '41a3fba92340efdd25642fa2dc99456aef2c3a05cb031049951aa2fc498122e8', '6d87654859df775e9d97b245ded718ae31d9f8541ba55df66966ab0d9fa84b00', '6b9db00e01c3848649609369fc831b208161d2dd5c3b7915dfc80354e6dddc21', 'da86b8f2a8d99aee1eba89e4b53ccb053573aa70a94d7ff73fc49350198cd536']",['6b9db00e01c3848649609369fc831b208161d2dd5c3b7915dfc80354e6dddc21']
Quale sistema di riferimento è stato scelto come Datum per il progetto del Geoportale Nazionale Archeologia (GNA)?,0.2,1.0,1.0,0.13049788028001785,2,"['5cc4c073ee528d3137ed164c06b571d9ea2ae31d170cafd0c9e37b5d3302adca', '8324998a6ee4964a61ab5c89c6077b6547956866a9910a74b6d9b1cd7011eb1e', '5693310e7c0c3ef3b7bda1c9a96fbed17178538757c4dc531718e885c613642e', '0ae72ed83dec65ecc5cb259913f53d288e5e2aaf103935863e6cfa210172e7c1', '2c316237ca3c79ba282799ee2de8ae688756f9786bc17bf13a91da4e0984841e']",['5693310e7c0c3ef3b7bda1c9a96fbed17178538757c4dc531718e885c613642e']
Quali sono le informazioni che il sistema compila automaticamente quando si inserisce una geometria nelle zone 12 e 24 miglia?,0.0,0.0,0.0,0.13049788028001785,2,"['dcb5e901abe027ed1b72a141fd5f4e50dfb0e6aad9573d51ee142c4e1ac06d20', 'a4cc528f0ad2122fe4a8389d656a8fc82389b6d17f50b3753d6050fbdfdacdb4', '4e7d975c2a3f24e3fed73368d8061b9d5fdcc88576f64fddbe95645b9a6ee387', 'e504d8f1633283b26b3b0b7e68e097210075649031e40c7b0e94f98fb115f11a', '0a26e9096d33980d12b9437cbd6fd1e7bf0854a298b908473c28a0c234e3e1de']",['6dc45ab4ccba7c0c78941fd813f4efdbd06048dd7f75d849e231bb893ca63684']
Qual è la procedura adottata per copiare il percorso del file per ottenere il riferimento completo dell’archivio nel caso di Fano?,0.2,1.0,1.0,0.13049788028001785,2,"['fc42526122a649e4e3384d371cddc078552de8a9309bd7c77212441326aee2a7', 'ef4580b5dc2f75280d4ec8daa09ac6dfc0da73a0da2535bd9a50acaf615d0b77', '12ebf35f8a7818517e6606841687e5316f1bfac1aa1a8538faa528c6a6a00cdd', 'de955ab49ba27d3175e29cbd5e40bac8224d469c01f48433d009503343d60de2', '43c1d21b139b6b727de3cde2d4f679c9c94a722415fbea022c3e2e0fd2dd4f7d']",['43c1d21b139b6b727de3cde2d4f679c9c94a722415fbea022c3e2e0fd2dd4f7d']
Come posso importare un raster georeferenziato in un GeoPackage utilizzando QGIS?,0.2,1.0,0.5,0.13049788028001785,2,"['12d50880a90273dd190917dbdf0841d407f4b3617b163a3433db6737e75ab6a1', 'e8ac9ba50cf4d546eb808b5c3a475bb224a75c23ef20d8f850d4846b387385e8', 'fc9f9dacf2dbe1a77e72edf671113d46b7646c3b7d3b3ca5cd31081d138ec908', 'df557ef9ed6f0796cfe131373e5fda80fc134a87dd890347f64efe0e4fd85145', 'edf5d16a7b56ee611ddad4e3f6e51682d3c28934080867acf360d1b7e8ce1d15']",['df557ef9ed6f0796cfe131373e5fda80fc134a87dd890347f64efe0e4fd85145']
Quali sono le cartografie disponibili nel servizio caricato una volta aggiunta la connessione in QGIS?,0.2,1.0,1.0,0.13049788028001785,2,"['513aa03f925543788873f54c11ffb6a7e150d1d6b279a6f3b9ebe0b64ade7edd', 'fc1a3d5c7939464fed23075ba5160ac3cd5f634a3b803400fc8f7b3bc925168d', 'c26e6dc2ae56f045db544f6331b20b74d9edbfb5a3bf15ae5537ad6a847afa68', 'dd1e44891b11cb088de6034102a13ecd2cf5a33bc6fd18b1f46536a84104d165', '4631a4dbf8e6a74d3c3fb7688aa0fdde839d409e880e134b303f36674f3036ad']",['fc1a3d5c7939464fed23075ba5160ac3cd5f634a3b803400fc8f7b3bc925168d']
Quali sono le applicazioni specifiche dell'utilizzo del Template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.13049788028001785,2,"['a23cb2162d9d60442b0af2f64f5aefd532385989a11e2a6664c9fd5853b9a635', 'b8f49fb129265bd0541e66913007df32ae6856b10365f00c454d81cb50cca35f', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', 'e22532d0d7294625f663c59de5644a7afcc6d50ea110199e9f4afd195e6bc3b7']",['987ff946532440b4a3a8fe91fb455a4ed8e57742e9cf6efe9529d51b88fa9078']
Quali sono i sistemi di riferimento utilizzati nel progetto e quali errori è necessario evitare nella loro applicazione?,0.0,0.0,0.0,0.13049788028001785,2,"['663cd9685a632bff24ddaa87e272f244d6d45d61857389ecaae4a7321d47a235', '9bf7dc6fb9ff1b5bb5eb8bef1bc14500435faa7ac1a35e91d139cef14564adf0', 'a906bc69ff55972a86261cd30f63c62a54bbc3ed863134ce8f3b1a8d7c380977', '930d646aac612a5b317f079ec4a7b7f141870b22cb1a3e8cbd0cb57d4c6235ce', '58218da3b5b2e2d81c41237269e87aa9ef776e2932597c247f50710371c22dda']",['6f2cddd1ce454a905b4810ba896ba38a4e8371f3cf8c86a21c2b725fead59ac8']
Come vengono inviati al GNA i dati minimi delle indagini archeologiche?,0.0,0.0,0.0,0.13049788028001785,2,"['0b14b4d81fcf4e897518d5bdf7db4a434a5669010bc259d99a8654c263a16c51', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', 'd38b50cdc522dc730146a8fc4b469ddb19074f9097835c7ab6aef8221592f5d7', '35d7d9e353536dde392e415af0f830e83aef708d3a9bcf8ac8fea5aaf5751fe7', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604']",['e4c8b6cc4745510383dc73aa0a4fcda2e7a73a7b9bb8cfbb3692364a7afeffe7']
Quali sono le caselle che è importante spuntare per importare un DWG/DXF in QGIS?,0.2,1.0,0.5,0.09694759334836688,2,"['9c4f9e19daec2819d5558df9bfa64f4bd7079d462ca9cdcb83a86a8858c0ecf1', 'f6dbe5dbfa501a3c29fdb164ee8ee204845f6c5b07c504bff455fab407794c2d', '01ef81d58533ec9e6f2cb0dc736e9be7ae930b74eea6632f72091bef96c0df80', 'c9fd320e76adcaa7984aea91f68f4c076539ae03753a4205df5d2cec18732085', 'f17fd5d9efa75603abaf7c456c0cfc1a50919c0d31102571f09d3fe822c803da']",['9c4f9e19daec2819d5558df9bfa64f4bd7079d462ca9cdcb83a86a8858c0ecf1']
Quali sono le differenze tra OGD e OGT nel contesto del Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09694759334836688,2,"['a20f7c92be5cd328abbf3ebb7a0d9b782a797da5ff55374ba0af5ddba24dfc2e', '55f9e483fee73f49fccd24eee519807bdd28c0a7736a9599db25d6ede177c204', 'e468f3c09ae2990d22f0dd850d5e18d3f3ef29fa47bd0032c83e9305a9da05ab', 'e1f5106d1457bd2c8878f1d35625d835fe7f377c47c573e528b1ac5626585c90', '12bb817084d2aa18fb0357dfb08a43d8bb55ea0a1f8b5b3ceb5051d455ac1966']",['d3e646b0d3a8b3181b9f8847d499a8349b1bb08cbfe35f4a14da70b5d090d2de']
Quali sono le applicazioni specifiche del Template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.09694759334836688,2,"['a23cb2162d9d60442b0af2f64f5aefd532385989a11e2a6664c9fd5853b9a635', 'b8f49fb129265bd0541e66913007df32ae6856b10365f00c454d81cb50cca35f', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', 'e22532d0d7294625f663c59de5644a7afcc6d50ea110199e9f4afd195e6bc3b7']",['4527da522138987737f65a75217392303e6792b6592bebc94ece4262831561e9']
Quali informazioni è importante registrare in scheda per uno scavo appena concluso?,0.2,1.0,1.0,0.09694759334836688,2,"['f16e3b4782a0c2ea2dff4ccab81390c1dcf7a1e7b5a52cc584fe4145bbdb22de', 'abed614020dc911bfb80c9a4a90acaeee2c922d27f31a8a8797eeafb485bd06f', 'dd2cbacdeb65191009a78bfdb2d3ba38981410f27f42c794fe4535f79b3acb1c', 'f00c34743984fbd50773837b21f9bcf926b5fb09fd3a591c35d8138fc9931eae', 'd1ab84b5c7b82fbbcfda3b72d2eca5162de1244d26bbfa9a8343200a2114bfba']",['f16e3b4782a0c2ea2dff4ccab81390c1dcf7a1e7b5a52cc584fe4145bbdb22de']
Quali sono le istruzioni per utilizzare QGIS?,0.0,0.0,0.0,0.09694759334836688,2,"['3f388678466d42d4c3b8dbe732050bf12fcc52a92325d8b68a3a46642d3e884e', '7d3a1a5351c0cb761efd979c5709c09a374683959ac02eb937f6672f52d6b74a', 'c2a2e419c1086a4e5fe7615a1b12c557879673cb4a0f93825d94aa0e032f74df', '5ecef36c906a71074ba3a1f32c2dde7ff18f02298643950b33ee182ccb475e76', '9d11392985924ec4649ba075058195e09762d9dc8b2816ba7a37c0354af31414']",['f5c166d32d266afa0a4f58b673af2d8b39e2fbeb41073fdabee2d0a81fad1a5e']
Quali sono le basi topografiche del progetto utilizzate per la georeferenziazione dei dati di scavo e dei rinvenimenti effettuati all'interno del centro storico di Fano?,0.2,1.0,0.5,0.09694759334836688,2,"['4527da522138987737f65a75217392303e6792b6592bebc94ece4262831561e9', 'be8451c5fdfadaa106564d3abf9d1a744fe201137998cb81ae3881eec56e954c', '002350e6ae42ee141a91bfe2ac467b4c04c3d859929ce546923913cba1743bcb', 'a2767d30bd7a067fec69fff855b6bedcdd7c7f2c4849914bb519711e1bc64ad9', 'f5426550c0b317e9f1871199aeaffa6a59ee5885d83eac79a83341d4d399fd5d']",['002350e6ae42ee141a91bfe2ac467b4c04c3d859929ce546923913cba1743bcb']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.09694759334836688,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604']",['6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49']
Qual è l'utilizzo del layer Scavi nella redazione di una carta archeologica?,0.2,1.0,1.0,0.09694759334836688,2,"['ed02055715b9190f54137b4a04f5ba744d9fcbcd242e1e0104b28535ab72e112', 'bd7640f023acee6be4807d7a631a9c61d47f08443d9d21c671c9a4daa5004f56', 'b4c22e4e434f34d4b8e30ae7ac5a8319a2b8ebca89b157b994c0267daa87a760', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'dfb9e3c8c40c9633438e030063761efcbe10792d4b5869a7c005327f84c18201']",['bd7640f023acee6be4807d7a631a9c61d47f08443d9d21c671c9a4daa5004f56']
Quali sono le applicazioni specifiche del template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.09694759334836688,2,"['a8bcf5f2d599445f513fe0b94cca4babb6faf1e8000ccbb8ca75e4bb997566df', 'b8f49fb129265bd0541e66913007df32ae6856b10365f00c454d81cb50cca35f', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', 'e22532d0d7294625f663c59de5644a7afcc6d50ea110199e9f4afd195e6bc3b7']",['670c2410b66ebc8e5592ac1d8a8aff4a41cd83517a5aff0ad85af6bdbb6dc4c7']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.2,1.0,0.2,0.09694759334836688,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604']",['195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b']
Quali sono le raccomandazioni per l'uso di QGIS nel report di stampa?,0.2,1.0,1.0,0.09694759334836688,2,"['627a2b46b83c20a062aa2b213c7374267b663d09b245315aab055ffc8aef6203', 'c576f759f848aaddcd7ad75a9b534071005256f8b4621244fe48949ecb26a920', 'c2a2e419c1086a4e5fe7615a1b12c557879673cb4a0f93825d94aa0e032f74df', '5c60bebadadf5365d9170666427be03b30adc90781bb47e2e18aa0c4462b5cef', '094f869a3cac76d5512f32432269188d479ca0f1a59cbd56d7670a4ade8f2227']",['c2a2e419c1086a4e5fe7615a1b12c557879673cb4a0f93825d94aa0e032f74df']
Quali sono i problemi di visualizzazione che si possono riscontrare nell'utilizzo di servizi di mappa esterni in QGIS?,0.2,1.0,0.3333333333333333,0.09694759334836688,2,"['1aebd9fcd71f2aa5be121ab6cb0ac400c705be57e1fb8db7e51477680549b81a', 'e280b7612790234df9fc50489f699a571340018c4b0462897ecc2db36d52df40', '8a9400661e8ca31894c68b4a861b6f8414485195a696228090faf9d0f7c1fb3a', '338de32ff1f21bf71c945c0b5312e6eb76f4178f57155185dd36fe5babe1afcb', '4631a4dbf8e6a74d3c3fb7688aa0fdde839d409e880e134b303f36674f3036ad']",['1aebd9fcd71f2aa5be121ab6cb0ac400c705be57e1fb8db7e51477680549b81a']
Come posso modificare i dati della localizzazione di un progetto nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.09694759334836688,2,"['c734caacd58a1ccaf3ff8fa855925c88245d2cb43a8a8d761e119d9a98ef67a7', '4d1b3ec23dd37640e246f05a6e49672c9d66dbfdf8d59f93f7b2c0aab7b6ef40', '6c5c1af0567b412b3dd4ed657efe1820b14d74df1cd2a8d0101805ca1b658b4b', '96be80a8f93ae40a310fdc78ae24d3393194727389544894fa8343b01d3c04f9', '0ae72ed83dec65ecc5cb259913f53d288e5e2aaf103935863e6cfa210172e7c1']",['b77b03848a20e382e03a42348a0ca3b6ad6a3c151f84e4417eb12a8d1a50ac73']
Quali sono i casi d'uso previsti per la struttura del Geoportale Nazionale Archeologia (GNA)?,0.0,0.0,0.0,0.09694759334836688,2,"['5cc4c073ee528d3137ed164c06b571d9ea2ae31d170cafd0c9e37b5d3302adca', '8324998a6ee4964a61ab5c89c6077b6547956866a9910a74b6d9b1cd7011eb1e', 'db8e042dadc101aa3e42152cbf3845cb858942d29d8c5b95862dd1b7f1d32757', '7dcfc39a3bb1c97d982a3047d4c7ee6e808ac8fe15d020c1bcda2b30ab19d9da', '2c316237ca3c79ba282799ee2de8ae688756f9786bc17bf13a91da4e0984841e']",['39ddd38b6a0509b823cfed39b615903d2f110dceb35d52eae26aeea91f3ed972']
Qual è la finalità del progetto Geoportale Nazionale dell’Archeologia?,0.0,0.0,0.0,0.09694759334836688,2,"['5cc4c073ee528d3137ed164c06b571d9ea2ae31d170cafd0c9e37b5d3302adca', 'db8e042dadc101aa3e42152cbf3845cb858942d29d8c5b95862dd1b7f1d32757', '67f8985cc86a825b5294a16c787e82334c454a051fd89689725cd6cdc42a220f', '2c528252d9c1d782b1496ce5c15dfbf1bd991c00d2103d3e2ed4ade69df5d2fe', '2c316237ca3c79ba282799ee2de8ae688756f9786bc17bf13a91da4e0984841e']",['8dabae43ca1f849e2d365bca2596415935b5c51455e3fe452c1e9f33149a65ee']
"Quali sono le sezioni trattate nelle ""Brevi note su QGIS""?",0.2,1.0,1.0,0.09694759334836688,2,"['1f84993d195013c6c3fdfde80c49c0d9b632aafb9ae661d3d825b6981f8b3b65', 'b319d2a127c2453be15158234bdbb2ad8ba93b02d054cf6211673eced220da47', '04d0f385306fe63e69fdcf447bd306d8e83e59a1d489bb56ffc344a8ab6ece5f', '5ecef36c906a71074ba3a1f32c2dde7ff18f02298643950b33ee182ccb475e76', '9d11392985924ec4649ba075058195e09762d9dc8b2816ba7a37c0354af31414']",['b319d2a127c2453be15158234bdbb2ad8ba93b02d054cf6211673eced220da47']
Qual è il primo passo per aprire la finestra di lavoro in QGIS e caricare un file raster?,0.2,1.0,1.0,0.09694759334836688,2,"['af2ef0b237ac1c66a852ea8d46b82b4b8595d3ae9d775e5b4ea3f10fe8f8c078', 'f7543e984f7c5606a6e403627342d8c2c9d007c22e8b86bc1efb94641607c865', '23a270f46ca7787ba101a2744517ce4f6cba84a184af2e2f3a9835362e2e941b', '0ee6450c1efaba2a57123eed1e3e7aa038f87e040b09bada6f07074854465d1d', '8960616d0cefab4e97eb5251fdfbd5a4f25a40b70f20ef5086697b7cfa66621d']",['af2ef0b237ac1c66a852ea8d46b82b4b8595d3ae9d775e5b4ea3f10fe8f8c078']
Come posso caricare un file DWG/DXF in QGIS?,0.2,1.0,0.25,0.09694759334836688,2,"['f7c40dd3f278f8cd37b1401f9dd68c5a5ac788ac1e81ae6c0d638e7ae459c4e6', 'cb9cfef995d2e7863052482a1bf6d78b7ba8d5d723628b5b31080d726f24fa6b', '3a160c38da2d4838c52f1691efa9cfb70c46954bfe0fab27ebd3078504dea5ea', 'f17fd5d9efa75603abaf7c456c0cfc1a50919c0d31102571f09d3fe822c803da', '68c9abe80f9c652a3a5f1e2271a563a112176fde4a511e57254241d73983f17a']",['68c9abe80f9c652a3a5f1e2271a563a112176fde4a511e57254241d73983f17a']
